frame_id,elapsed_page_h2d_ms,bw_page_h2d_MBps,elapsed_pin_h2d_ms,bw_pin_h2d_MBps,elapsed_kernels_ms,elapsed_page_d2h_ms,bw_page_d2h_MBps,elapsed_pin_d2h_ms,bw_pin_d2h_MBps
4355,0.219,1002.110,0.149,1475.705,0.939,0.243,903.957,0.149,1477.610
4356,0.213,1031.309,0.148,1486.568,0.934,0.283,777.100,0.149,1478.247
4357,0.257,855.420,0.148,1485.603,0.953,0.300,733.361,0.147,1491.735
4358,0.221,992.549,0.151,1455.066,1.036,0.360,610.732,0.228,963.578
4359,0.227,966.562,0.149,1479.521,0.957,0.460,477.600,0.147,1490.763
4360,0.271,811.350,0.146,1502.507,1.015,0.310,708.393,0.148,1487.211
4361,0.283,775.520,0.149,1476.657,1.005,0.246,893.372,0.148,1480.158
4362,0.260,843.960,0.146,1503.164,0.931,0.314,700.516,0.151,1457.846
4363,0.257,854.355,0.149,1477.928,1.046,0.279,787.076,0.148,1482.715
4364,0.251,876.047,0.147,1495.634,0.939,0.321,684.865,0.145,1511.104
4365,0.286,767.888,0.148,1482.075,0.948,0.434,506.376,0.148,1487.211
4366,0.291,754.307,0.146,1502.507,0.965,0.387,567.148,0.146,1504.152
4367,0.253,869.281,0.148,1481.755,0.967,0.321,684.523,0.149,1473.172
4368,0.228,964.254,0.150,1467.191,0.946,0.302,726.917,0.147,1496.938
4369,0.223,986.843,0.149,1479.521,0.942,0.314,699.802,0.148,1481.755
4370,0.218,1007.994,0.149,1472.856,0.942,0.242,906.343,0.146,1502.835
4371,0.260,843.648,0.149,1478.247,1.023,0.284,773.075,0.148,1484.960
4372,0.216,1018.309,0.152,1445.874,0.977,0.381,576.045,0.257,854.037
4373,0.213,1031.464,0.149,1479.202,0.920,0.379,580.476,0.148,1489.469
4374,0.265,829.883,0.157,1401.317,0.943,0.301,730.396,0.147,1491.411
4375,0.243,904.910,0.146,1502.507,1.015,0.446,492.360,0.147,1491.411
4376,0.218,1008.438,0.149,1478.247,0.918,0.250,877.390,0.148,1486.568
4377,0.226,970.249,0.149,1478.883,0.939,0.310,708.613,0.148,1485.281
4378,0.227,967.924,0.148,1481.116,0.939,0.322,682.686,0.148,1481.755
4379,0.256,858.092,0.149,1477.928,0.995,0.238,921.919,0.149,1476.657
4380,0.241,911.154,0.146,1500.864,0.921,0.244,900.873,0.148,1485.603
4381,0.215,1022.098,0.149,1479.521,0.916,0.260,844.894,0.147,1497.265
4382,0.248,884.966,0.148,1481.116,0.979,0.272,808.674,0.149,1471.593
4383,0.214,1025.763,0.148,1481.436,1.030,0.246,894.536,0.149,1478.247
4384,0.258,850.230,0.148,1482.715,0.964,0.399,550.329,0.150,1466.878
4385,0.288,762.601,0.148,1479.839,1.039,0.357,614.833,0.147,1494.983
4386,0.285,771.338,0.148,1481.755,0.990,0.321,685.001,0.147,1493.357
4387,0.221,995.571,0.148,1484.960,0.929,0.240,914.187,0.148,1480.797
4388,0.261,841.890,0.148,1482.075,1.013,0.355,618.934,0.147,1494.007
4389,0.302,728.614,0.146,1502.507,1.019,0.297,739.920,0.151,1459.085
4390,0.259,849.914,0.148,1481.436,0.981,0.258,852.446,0.145,1511.436
4391,0.266,824.502,0.153,1433.498,0.957,0.337,651.343,0.150,1466.251
4392,0.225,976.320,0.151,1457.537,0.979,0.305,719.679,0.149,1474.438
4393,0.250,880.089,0.148,1482.075,0.991,0.297,738.726,0.148,1488.501
4394,0.264,833.712,0.156,1405.908,1.036,0.299,734.066,0.149,1470.963
4395,0.207,1062.754,0.148,1487.856,1.017,0.319,689.680,0.148,1489.147
4396,0.286,769.092,0.149,1476.339,0.979,0.262,837.883,0.148,1480.797
4397,0.259,848.863,0.148,1487.856,0.949,0.293,751.007,0.147,1492.383
4398,0.245,896.287,0.155,1417.225,0.987,0.252,872.596,0.151,1459.395
4399,0.264,830.787,0.148,1483.997,0.978,0.283,777.012,0.149,1477.928
4400,0.250,877.614,0.148,1481.436,0.981,0.326,674.306,0.148,1483.997
4401,0.253,867.963,0.148,1487.856,0.948,0.354,621.005,0.148,1487.533
4402,0.255,862.837,0.148,1484.318,0.994,0.379,579.057,0.148,1487.533
4403,0.256,859.919,0.149,1475.071,0.978,0.306,717.798,0.148,1487.856
4404,0.251,875.488,0.149,1474.754,0.948,0.304,723.928,0.147,1491.087
4405,0.219,1001.817,0.148,1479.839,0.948,0.341,644.980,0.148,1488.501
4406,0.236,930.288,0.149,1478.247,0.944,0.305,719.981,0.148,1485.924
4407,0.257,854.249,0.154,1422.510,0.950,0.254,866.320,0.148,1482.075
4408,0.288,763.873,0.148,1480.158,1.001,0.283,776.485,0.150,1467.505
4409,0.263,836.047,0.148,1481.436,0.948,0.349,630.123,0.150,1463.127
4410,0.288,762.262,0.152,1441.624,0.961,0.375,586.676,0.149,1479.202
4411,0.305,720.963,0.148,1481.755,0.925,0.353,622.413,0.149,1471.909
4412,0.271,810.584,0.148,1481.436,0.990,0.245,897.224,0.148,1484.318
4413,0.250,878.513,0.148,1485.281,0.948,0.366,601.108,0.145,1510.771
4414,0.258,851.389,0.148,1483.677,0.955,0.271,811.926,0.149,1476.975
4415,0.219,1004.308,0.149,1477.928,0.946,0.329,668.073,0.148,1487.856
4416,0.266,826.388,0.148,1484.639,1.024,0.266,827.383,0.148,1487.856
4417,0.291,755.635,0.148,1484.960,0.956,0.247,889.322,0.146,1499.881
4418,0.247,887.942,0.148,1486.246,0.916,0.370,593.419,0.148,1489.147
4419,0.269,817.143,0.148,1483.036,0.915,0.385,570.920,0.147,1489.793
4420,0.266,824.898,0.149,1477.292,0.900,0.353,622.300,0.148,1482.715
4421,0.233,942.935,0.148,1484.639,0.935,0.305,720.509,0.146,1509.111
4422,0.260,844.271,0.149,1477.610,0.967,0.240,917.117,0.152,1447.093
4423,0.239,919.697,0.166,1327.621,0.919,0.246,892.675,0.149,1475.705
4424,0.261,841.787,0.151,1457.537,0.982,0.406,541.732,0.148,1485.281
4425,0.252,872.042,0.148,1483.356,0.981,0.244,899.575,0.149,1471.278
4426,0.254,865.665,0.148,1481.436,0.988,0.242,909.826,0.147,1496.938
4427,0.229,960.746,0.152,1449.537,0.935,0.263,836.047,0.150,1461.881
4428,0.217,1012.154,0.148,1480.478,1.016,0.347,632.795,0.201,1094.605
4429,0.236,932.056,0.147,1492.059,0.925,0.245,896.521,0.149,1477.610
4430,0.218,1008.734,0.153,1440.112,0.991,0.345,636.667,0.150,1461.259
4431,0.227,969.564,0.150,1465.000,0.954,0.255,862.512,0.148,1485.924
4432,0.268,819.777,0.146,1501.193,0.983,0.330,665.161,0.148,1488.178
4433,0.269,817.825,0.148,1483.997,0.992,0.244,899.221,0.153,1434.097
4434,0.267,822.231,0.149,1476.657,0.983,0.271,811.830,0.148,1482.395
4435,0.252,871.267,0.148,1484.639,0.934,0.389,564.490,0.149,1470.333
4436,0.254,865.120,0.151,1455.066,0.937,0.414,531.336,0.148,1489.469
4437,0.258,852.552,0.147,1493.032,0.990,0.336,653.388,0.145,1512.102
4438,0.259,848.654,0.149,1478.565,0.927,0.318,690.512,0.147,1494.657
4439,0.254,863.705,0.148,1489.147,0.940,0.373,588.688,0.148,1488.501
4440,0.270,815.009,0.150,1464.375,0.994,0.241,912.971,0.146,1503.823
4441,0.288,763.279,0.151,1458.156,0.908,0.330,664.839,0.146,1503.164
4442,0.223,984.015,0.151,1455.066,0.911,0.391,561.627,0.149,1472.540
4443,0.257,854.568,0.148,1482.715,0.929,0.275,798.425,0.150,1468.760
4444,0.217,1013.499,0.146,1504.152,0.952,0.354,620.052,0.149,1478.565
4445,0.222,990.973,0.148,1480.478,0.931,0.337,651.157,0.148,1486.246
4446,0.248,887.712,0.148,1481.436,0.988,0.260,846.665,0.147,1491.411
4447,0.229,960.881,0.149,1476.657,0.920,0.262,839.625,0.145,1511.769
4448,0.234,939.966,0.149,1475.705,0.948,0.281,782.680,0.150,1468.446
4449,0.230,957.398,0.148,1481.116,1.010,0.401,547.870,0.199,1106.779
4450,0.257,854.994,0.150,1460.016,0.923,0.392,561.122,0.147,1491.735
4451,0.302,728.227,0.148,1485.281,0.937,0.361,608.782,0.147,1492.708
4452,0.277,792.070,0.151,1454.141,0.942,0.264,833.712,0.146,1505.802
4453,0.319,687.884,0.146,1502.178,0.923,0.296,743.525,0.149,1470.963
4454,0.242,908.862,0.146,1502.507,0.926,0.315,697.881,0.148,1485.924
4455,0.222,991.260,0.150,1463.127,0.911,0.251,874.040,0.147,1497.265
4456,0.230,955.001,0.150,1466.565,0.951,0.248,884.738,0.148,1484.318
4457,0.220,999.630,0.152,1444.961,0.933,0.280,785.815,0.149,1475.388
4458,0.256,856.914,0.148,1485.281,0.917,0.436,503.406,0.148,1480.478
4459,0.260,846.352,0.148,1480.478,0.987,0.259,849.914,0.148,1487.533
4460,0.232,945.142,0.151,1456.609,0.925,0.236,930.919,0.151,1452.911
4461,0.271,810.775,0.148,1480.158,0.926,0.305,721.570,0.148,1485.281
4462,0.257,854.994,0.148,1480.478,0.934,0.374,587.379,0.147,1493.032
4463,0.219,1001.233,0.148,1487.533,0.917,0.240,913.822,0.148,1483.356
4464,0.276,796.572,0.151,1451.682,0.923,0.242,908.862,0.150,1464.375
4465,0.335,656.574,0.148,1483.677,1.014,0.259,849.073,0.150,1464.063
4466,0.263,836.251,0.151,1450.455,0.982,0.232,946.184,0.149,1472.224
4467,0.219,1004.308,0.153,1433.797,0.949,0.240,916.505,0.147,1496.938
4468,0.270,813.657,0.148,1485.281,0.955,0.350,628.508,0.146,1502.178
4469,0.266,825.394,0.149,1478.247,0.919,0.308,713.917,0.148,1480.797
4470,0.255,861.538,0.150,1460.016,1.010,0.359,612.639,0.148,1488.501
4471,0.222,990.545,0.149,1474.754,0.914,0.229,961.554,0.148,1485.603
4472,0.266,826.686,0.150,1461.259,1.013,0.269,815.397,0.146,1507.786
4473,0.252,871.156,0.149,1476.339,0.984,0.334,657.896,0.149,1477.610
4474,0.223,985.851,0.148,1485.603,0.929,0.234,937.016,0.150,1464.063
4475,0.258,852.340,0.148,1481.436,0.927,0.309,710.225,0.147,1495.634
4476,0.256,858.307,0.150,1464.375,0.920,0.239,919.450,0.148,1485.281
4477,0.258,853.188,0.150,1465.313,1.006,0.305,720.509,0.148,1489.469
4478,0.254,864.466,0.148,1485.281,0.903,0.384,571.538,0.148,1487.533
4479,0.272,808.389,0.157,1398.179,0.987,0.250,877.390,0.147,1499.226
4480,0.264,830.888,0.150,1460.327,0.950,0.238,921.548,0.146,1501.521
4481,0.239,918.466,0.151,1451.375,0.923,0.365,601.476,0.148,1488.178
4482,0.267,822.724,0.157,1400.460,0.983,0.299,735.324,0.147,1497.918
4483,0.252,872.928,0.148,1482.395,0.917,0.418,525.883,0.150,1466.251
4484,0.257,856.594,0.148,1480.158,0.923,0.324,677.968,0.147,1493.682
4485,0.229,961.150,0.148,1481.755,1.013,0.249,882.578,0.149,1479.521
4486,0.264,831.189,0.148,1481.436,0.917,0.289,761.163,0.150,1463.127
4487,0.253,868.402,0.162,1354.330,1.001,0.401,547.477,0.150,1464.688
4488,0.273,803.564,0.146,1502.507,0.992,0.332,662.018,0.146,1504.482
4489,0.258,852.870,0.148,1483.356,0.963,0.253,869.172,0.149,1475.388
4490,0.262,837.373,0.148,1484.639,0.921,0.327,671.536,0.149,1470.018
4491,0.218,1009.624,0.196,1121.970,1.315,0.455,482.466,0.154,1427.537
4492,0.254,864.249,0.148,1484.639,0.936,0.269,818.214,0.147,1490.116
4493,0.266,824.998,0.148,1482.075,0.940,0.250,877.390,0.147,1493.682
4494,0.288,763.703,0.148,1483.356,0.940,0.248,886.566,0.150,1466.878
4495,0.251,876.494,0.151,1459.395,0.919,0.423,519.674,0.150,1463.439
4496,0.280,783.931,0.151,1451.989,1.017,0.229,960.343,0.148,1487.211
4497,0.221,993.842,0.149,1479.202,0.959,0.373,589.851,0.150,1460.327
4498,0.250,879.300,0.151,1456.918,0.983,0.314,699.873,0.148,1487.856
4499,0.213,1030.226,0.150,1460.637,0.990,0.243,903.243,0.147,1490.763
4500,0.276,796.942,0.148,1480.797,1.006,0.357,616.047,0.146,1509.443
4501,0.227,968.744,0.148,1483.997,0.946,0.330,666.646,0.148,1488.824
4502,0.279,786.896,0.150,1464.375,0.927,0.287,764.894,0.148,1487.856
4503,0.278,790.156,0.157,1401.603,0.993,0.221,994.418,0.150,1462.815
4504,0.285,770.041,0.146,1500.209,0.991,0.307,715.181,0.148,1488.824
4505,0.280,783.484,0.150,1462.504,1.000,0.344,638.443,0.148,1488.824
4506,0.217,1011.558,0.151,1454.449,1.014,0.388,566.960,0.152,1445.874
4507,0.234,938.169,0.148,1480.478,0.919,0.328,668.919,0.150,1468.446
4508,0.227,968.197,0.151,1452.296,0.922,0.262,837.577,0.148,1488.501
4509,0.242,906.343,0.149,1475.388,0.913,0.251,874.040,0.146,1503.494
4510,0.253,866.867,0.148,1483.356,1.040,0.374,587.328,0.198,1108.029
4511,0.225,975.903,0.146,1503.164,0.915,0.323,679.309,0.150,1468.760
4512,0.237,927.273,0.149,1471.278,1.009,0.303,725.611,0.150,1466.878
4513,0.208,1057.028,0.150,1462.192,0.988,0.378,581.017,0.150,1462.815
4514,0.239,920.190,0.150,1462.504,0.919,0.281,783.305,0.150,1469.075
4515,0.223,986.843,0.207,1060.129,1.017,0.377,582.990,0.151,1452.296
4516,0.253,867.524,0.148,1486.246,0.936,0.381,576.335,0.148,1486.568
4517,0.234,938.938,0.148,1480.478,0.920,0.347,632.678,0.149,1476.339
4518,0.227,969.838,0.146,1504.482,1.010,0.253,868.622,0.147,1490.440
4519,0.290,757.469,0.150,1465.938,0.979,0.369,595.271,0.147,1490.116
4520,0.256,857.449,0.151,1452.296,0.914,0.234,938.169,0.148,1482.395
4521,0.273,803.846,0.148,1483.356,0.996,0.371,592.498,0.147,1495.960
4522,0.262,838.497,0.149,1475.705,0.932,0.251,875.265,0.147,1493.032
4523,0.228,962.632,0.148,1488.501,0.921,0.229,960.612,0.149,1476.022
4524,0.264,832.398,0.151,1455.374,0.914,0.246,894.186,0.147,1496.612
4525,0.287,765.065,0.148,1482.075,0.981,0.295,744.250,0.147,1492.059
4526,0.253,867.415,0.150,1467.818,0.917,0.374,587.982,0.146,1501.849
4527,0.251,875.377,0.146,1501.521,0.906,0.275,799.075,0.148,1486.246
4528,0.262,840.139,0.148,1483.997,0.971,0.332,662.402,0.145,1514.103
4529,0.264,831.693,0.148,1482.075,0.991,0.331,663.810,0.147,1491.087
4530,0.231,952.880,0.151,1457.227,0.928,0.246,892.095,0.148,1488.178
4531,0.251,875.488,0.147,1490.440,0.937,0.338,650.417,0.146,1502.507
4532,0.260,846.352,0.148,1483.997,1.011,0.344,639.454,0.146,1509.775
4533,0.269,815.397,0.148,1483.036,0.996,0.340,646.863,0.149,1479.521
4534,0.253,867.415,0.149,1479.202,0.991,0.291,755.219,0.146,1500.864
4535,0.278,791.249,0.150,1467.818,1.014,0.236,930.919,0.150,1463.439
4536,0.257,854.462,0.149,1476.975,0.964,0.328,669.767,0.147,1496.938
4537,0.237,927.398,0.148,1481.436,0.991,0.250,877.727,0.147,1494.007
4538,0.271,809.628,0.151,1458.156,0.940,0.245,895.469,0.148,1485.924
4539,0.273,805.355,0.146,1504.152,1.026,0.283,775.608,0.148,1488.178
4540,0.261,843.441,0.151,1454.757,0.924,0.240,913.943,0.150,1466.251
4541,0.236,930.540,0.147,1491.735,0.944,0.323,680.656,0.150,1461.881
4542,0.263,836.964,0.149,1478.883,0.973,0.281,781.700,0.148,1484.318
4543,0.313,703.026,0.148,1483.997,0.958,0.412,533.939,0.149,1470.018
4544,0.305,720.283,0.146,1503.823,0.953,0.311,705.844,0.146,1502.507
4545,0.261,842.717,0.151,1458.775,0.936,0.332,661.253,0.147,1491.411
4546,0.231,950.374,0.148,1480.797,0.922,0.259,848.025,0.149,1470.333
4547,0.215,1023.774,0.151,1457.537,0.937,0.251,874.596,0.149,1473.805
4548,0.257,853.612,0.149,1476.339,0.938,0.327,672.128,0.146,1506.793
4549,0.236,931.803,0.151,1457.227,0.950,0.227,969.701,0.147,1491.087
4550,0.229,958.467,0.149,1472.224,0.938,0.241,913.335,0.149,1471.909
4551,0.272,809.056,0.150,1461.570,0.915,0.241,912.850,0.148,1483.036
4552,0.245,897.107,0.148,1482.715,0.987,0.309,710.592,0.147,1492.059
4553,0.266,826.686,0.151,1453.833,0.976,0.349,629.546,0.152,1449.843
4554,0.269,815.493,0.151,1458.465,0.925,0.242,907.181,0.149,1471.278
4555,0.258,851.284,0.150,1466.565,1.037,0.263,836.760,0.149,1479.202
4556,0.236,932.182,0.148,1482.715,0.935,0.264,831.995,0.148,1487.856
4557,0.262,840.242,0.148,1483.036,0.931,0.282,778.421,0.147,1489.793
4558,0.265,830.385,0.148,1485.924,0.923,0.245,897.341,0.149,1475.388
4559,0.230,955.532,0.146,1502.835,0.914,0.235,935.484,0.148,1484.318
4560,0.256,858.414,0.150,1466.565,1.017,0.295,743.686,0.148,1486.889
4561,0.221,992.693,0.149,1479.521,1.012,0.299,735.324,0.250,879.300
4562,0.230,956.997,0.154,1423.099,0.951,0.444,494.737,0.151,1455.683
4563,0.258,853.082,0.148,1480.797,0.918,0.352,624.507,0.148,1484.318
4564,0.258,851.073,0.148,1482.075,0.936,0.221,993.842,0.149,1474.438
4565,0.218,1010.219,0.149,1477.292,0.915,0.249,883.259,0.146,1505.141
4566,0.224,979.383,0.154,1429.916,0.916,0.436,504.071,0.148,1489.469
4567,0.272,807.818,0.146,1502.835,0.920,0.240,913.822,0.150,1469.703
4568,0.265,828.282,0.150,1460.327,0.918,0.274,801.127,0.148,1484.960
4569,0.267,823.415,0.148,1484.639,0.930,0.396,554.641,0.147,1494.007
4570,0.252,871.820,0.146,1503.164,0.920,0.282,779.040,0.150,1468.760
4571,0.272,808.674,0.148,1482.395,0.994,0.243,904.791,0.146,1502.178
4572,0.240,914.308,0.151,1453.218,0.914,0.305,721.570,0.150,1462.192
4573,0.244,901.938,0.148,1484.960,0.980,0.254,865.665,0.148,1488.824
4574,0.275,797.961,0.148,1483.036,0.919,0.354,621.230,0.148,1486.889
4575,0.187,1177.376,0.148,1481.116,0.952,0.288,763.279,0.149,1472.540
4576,0.254,865.338,0.148,1487.533,0.919,0.384,572.491,0.147,1491.087
4577,0.267,823.612,0.146,1501.849,0.934,0.299,734.695,0.148,1489.469
4578,0.252,871.488,0.151,1455.374,0.978,0.389,565.187,0.149,1476.339
4579,0.251,873.706,0.151,1451.375,1.008,0.325,676.232,0.148,1488.178
4580,0.243,905.626,0.151,1457.846,0.989,0.344,638.087,0.146,1509.775
4581,0.238,923.159,0.150,1462.504,0.927,0.315,697.314,0.150,1469.075
4582,0.239,917.485,0.151,1455.374,0.956,0.292,752.736,0.149,1477.928
4583,0.233,942.030,0.151,1453.218,0.920,0.236,931.929,0.147,1495.308
4584,0.227,967.651,0.148,1481.436,0.977,0.260,844.375,0.148,1485.924
4585,0.243,904.314,0.148,1480.478,0.946,0.254,866.320,0.147,1497.918
4586,0.220,1000.212,0.149,1476.339,1.005,0.272,807.438,0.148,1488.178
4587,0.240,913.822,0.148,1481.755,0.955,0.258,852.023,0.147,1497.918
4588,0.250,880.428,0.151,1455.683,0.920,0.249,882.011,0.148,1484.318
4589,0.217,1014.247,0.148,1480.478,0.910,0.263,834.219,0.149,1476.657
4590,0.243,905.387,0.151,1456.609,0.920,0.331,663.105,0.148,1483.356
4591,0.265,829.984,0.146,1502.835,0.917,0.313,702.954,0.148,1483.356
4592,0.256,857.985,0.148,1483.036,1.015,0.257,856.487,0.157,1403.609
4593,0.272,808.674,0.148,1483.997,1.038,0.324,678.570,0.149,1477.928
4594,0.262,838.600,0.148,1482.395,0.955,0.341,644.919,0.148,1489.469
4595,0.236,930.919,0.146,1500.209,1.006,0.256,857.664,0.148,1480.478
4596,0.287,765.662,0.157,1399.604,0.919,0.355,618.711,0.148,1487.533
4597,0.229,959.806,0.148,1482.715,0.938,0.339,647.473,0.146,1501.849
4598,0.250,879.300,0.148,1486.568,0.939,0.253,866.867,0.146,1508.448
4599,0.237,925.274,0.146,1501.521,1.015,0.375,586.476,0.145,1510.439
4600,0.221,994.706,0.151,1454.449,0.919,0.334,658.716,0.148,1482.075
4601,0.224,980.782,0.149,1474.438,0.928,0.240,915.894,0.148,1488.178
4602,0.251,875.265,0.148,1480.478,0.985,0.284,772.727,0.149,1476.657
4603,0.252,872.263,0.148,1486.246,0.988,0.343,640.050,0.149,1473.805
4604,0.285,771.859,0.148,1484.318,0.992,0.262,838.088,0.146,1509.111
4605,0.258,851.601,0.148,1484.318,0.932,0.389,564.212,0.148,1483.036
4606,0.250,879.751,0.150,1466.565,0.992,0.375,586.325,0.150,1464.063
4607,0.254,864.031,0.149,1470.648,1.042,0.348,631.572,0.148,1483.356
4608,0.263,835.640,0.150,1464.688,0.955,0.300,732.031,0.148,1482.715
4609,0.240,916.750,0.146,1504.152,0.921,0.318,691.904,0.146,1507.454
4610,0.240,914.187,0.149,1470.963,1.036,0.242,908.862,0.151,1454.449
4611,0.243,902.531,0.148,1484.318,0.944,0.319,689.195,0.148,1480.158
4612,0.235,934.848,0.148,1479.839,0.986,0.347,633.437,0.148,1488.501
4613,0.270,812.406,0.147,1499.553,0.973,0.431,510.252,0.148,1483.356
4614,0.260,843.960,0.148,1480.797,0.917,0.268,818.800,0.147,1494.007
4615,0.218,1009.624,0.148,1481.755,0.916,0.277,791.887,0.148,1482.395
4616,0.228,963.713,0.148,1483.677,0.943,0.290,758.473,0.145,1513.769
4617,0.195,1127.497,0.148,1481.436,1.026,0.383,574.118,0.147,1497.591
4618,0.258,852.976,0.149,1477.610,0.944,0.311,705.917,0.148,1480.158
4619,0.265,828.782,0.148,1481.436,0.917,0.422,520.423,0.150,1465.313
4620,0.256,857.235,0.149,1477.610,0.944,0.237,927.022,0.148,1482.715
4621,0.259,848.863,0.148,1482.395,1.008,0.305,719.830,0.148,1483.677
4622,0.255,860.458,0.148,1483.036,0.921,0.273,805.544,0.152,1444.049
4623,0.225,977.014,0.152,1450.149,0.922,0.250,879.525,0.148,1484.318
4624,0.253,868.622,0.148,1484.318,0.949,0.228,962.362,0.148,1487.533
4625,0.246,891.516,0.148,1483.356,0.931,0.417,527.378,0.199,1105.709
4626,0.276,795.557,0.149,1478.565,0.922,0.249,881.219,0.148,1485.603
4627,0.231,949.717,0.149,1473.172,0.922,0.270,815.106,0.148,1486.568
4628,0.243,902.650,0.148,1480.158,0.940,0.256,857.449,0.149,1476.339
4629,0.230,953.674,0.148,1483.997,0.911,0.267,822.428,0.148,1485.924
4630,0.270,814.043,0.149,1476.022,0.935,0.264,833.308,0.148,1484.639
4631,0.274,800.566,0.151,1457.537,0.956,0.419,524.758,0.148,1488.501
4632,0.282,777.804,0.148,1483.356,0.914,0.247,889.207,0.148,1485.924
4633,0.253,868.292,0.149,1478.247,0.926,0.428,512.843,0.148,1487.533
4634,0.269,815.687,0.151,1455.991,0.920,0.422,520.620,0.149,1473.488
4635,0.223,983.310,0.148,1480.478,0.911,0.315,696.890,0.148,1483.677
4636,0.261,843.027,0.150,1460.016,0.922,0.391,562.133,0.149,1471.593
4637,0.221,994.994,0.151,1455.374,0.913,0.325,676.831,0.147,1499.226
4638,0.240,915.161,0.149,1479.202,0.921,0.252,872.374,0.147,1496.286
4639,0.235,933.450,0.150,1465.000,0.932,0.327,672.193,0.147,1492.383
4640,0.252,872.263,0.148,1483.356,0.987,0.346,635.547,0.148,1483.997
4641,0.280,784.917,0.148,1483.036,0.961,0.236,930.792,0.148,1489.147
4642,0.229,957.798,0.151,1451.682,0.924,0.220,1000.358,0.147,1491.411
4643,0.223,985.003,0.151,1457.846,0.928,0.328,669.376,0.148,1483.356
4644,0.231,952.352,0.150,1463.751,0.913,0.288,763.364,0.147,1494.007
4645,0.252,872.374,0.148,1484.639,0.922,0.274,800.473,0.152,1442.836
4646,0.248,887.368,0.150,1460.637,0.925,0.341,644.617,0.146,1509.111
4647,0.225,975.072,0.149,1477.292,0.981,0.392,560.893,0.148,1488.178
4648,0.252,871.046,0.150,1469.389,0.917,0.250,880.089,0.148,1488.501
4649,0.215,1023.774,0.147,1489.793,0.993,0.338,649.433,0.149,1473.805
4650,0.227,968.744,0.150,1466.565,1.013,0.275,798.982,0.148,1486.568
4651,0.258,851.917,0.150,1462.815,0.920,0.284,774.733,0.148,1480.158
4652,0.221,993.842,0.146,1503.164,0.925,0.231,951.296,0.146,1504.152
4653,0.272,808.674,0.151,1455.991,0.915,0.340,646.255,0.148,1483.356
4654,0.307,716.002,0.146,1502.835,0.930,0.243,904.076,0.148,1488.501
4655,0.244,901.701,0.148,1480.797,1.110,0.284,774.820,0.149,1474.438
4656,0.224,978.964,0.156,1408.793,0.991,0.410,535.688,0.148,1482.715
4657,0.278,789.520,0.151,1454.757,0.925,0.396,554.820,0.150,1460.016
4658,0.231,952.880,0.148,1484.639,0.926,0.240,914.430,0.146,1501.849
4659,0.274,802.343,0.151,1459.085,1.013,0.275,798.797,0.148,1482.075
4660,0.225,977.014,0.151,1454.757,0.921,0.325,676.431,0.150,1460.016
4661,0.270,815.009,0.148,1480.158,0.960,0.262,839.420,0.147,1490.763
4662,0.232,945.532,0.148,1483.036,0.947,0.260,846.561,0.150,1469.075
4663,0.224,983.029,0.148,1480.478,0.918,0.258,852.340,0.148,1480.797
4664,0.227,967.515,0.148,1480.478,0.915,0.331,664.453,0.148,1488.824
4665,0.244,901.228,0.149,1478.565,0.946,0.235,935.229,0.146,1507.124
4666,0.308,714.511,0.148,1484.960,0.925,0.332,662.274,0.147,1495.308
4667,0.247,890.938,0.150,1460.637,0.938,0.332,661.955,0.147,1489.793
4668,0.249,882.351,0.150,1463.439,0.903,0.303,725.764,0.148,1486.246
4669,0.255,862.295,0.150,1460.327,0.934,0.247,889.092,0.147,1489.793
4670,0.283,775.958,0.148,1482.395,0.936,0.275,798.332,0.150,1469.703
4671,0.258,851.073,0.146,1503.823,0.940,0.248,887.483,0.149,1475.705
4672,0.250,877.166,0.146,1500.864,1.014,0.261,843.027,0.146,1504.152
4673,0.247,888.172,0.146,1500.209,0.921,0.466,471.889,0.149,1474.438
4674,0.229,957.531,0.149,1477.928,0.921,0.332,660.872,0.146,1503.823
4675,0.218,1009.179,0.156,1405.333,0.947,0.357,615.715,0.148,1485.603
4676,0.290,758.054,0.148,1484.639,0.926,0.356,616.988,0.151,1451.375
4677,0.251,874.931,0.181,1216.378,0.986,0.252,871.709,0.148,1487.533
4678,0.276,797.498,0.150,1464.063,0.974,0.332,660.999,0.146,1504.482
4679,0.231,950.769,0.148,1481.116,1.308,0.397,553.702,0.231,952.352
4680,0.266,827.184,0.151,1454.141,0.946,0.292,752.983,0.147,1494.007
4681,0.257,854.037,0.151,1452.911,0.940,0.247,889.437,0.149,1475.071
4682,0.219,1005.337,0.150,1465.000,0.936,0.228,963.443,0.151,1453.833
4683,0.229,958.467,0.151,1455.066,0.928,0.278,789.611,0.149,1475.071
4684,0.248,884.852,0.148,1483.997,0.967,0.268,820.953,0.147,1495.960
4685,0.253,868.842,0.149,1478.565,0.917,0.232,946.314,0.150,1466.878
4686,0.217,1013.349,0.152,1448.008,0.916,0.298,738.408,0.149,1472.540
4687,0.228,961.688,0.149,1475.071,0.922,0.235,936.250,0.146,1505.471
4688,0.259,848.444,0.149,1476.657,0.920,0.242,908.141,0.149,1477.292
4689,0.269,816.852,0.148,1482.395,0.913,0.241,911.033,0.149,1470.963
4690,0.277,794.361,0.149,1478.565,0.985,0.233,942.288,0.147,1498.245
4691,0.279,786.265,0.155,1418.396,0.918,0.296,741.999,0.148,1488.824
