frame_id,elapsed_page_h2d_ms,bw_page_h2d_MBps,elapsed_pin_h2d_ms,bw_pin_h2d_MBps,elapsed_kernels_ms,elapsed_page_d2h_ms,bw_page_d2h_MBps,elapsed_pin_d2h_ms,bw_pin_d2h_MBps
1880,N/A,N/A,0.221,994.562,1.314,N/A,N/A,0.180,1222.224
1881,N/A,N/A,0.225,978.685,0.947,N/A,N/A,0.158,1391.097
1882,N/A,N/A,0.256,858.307,0.927,N/A,N/A,0.191,1150.353
1883,N/A,N/A,0.270,815.300,0.954,N/A,N/A,0.218,1009.773
1884,N/A,N/A,0.234,940.224,0.904,N/A,N/A,0.184,1191.472
1885,N/A,N/A,0.242,907.541,0.944,N/A,N/A,0.173,1267.107
1886,N/A,N/A,0.264,831.491,0.989,N/A,N/A,0.237,925.398
1887,N/A,N/A,0.263,834.219,0.943,N/A,N/A,0.170,1291.172
1888,N/A,N/A,0.266,824.898,0.972,N/A,N/A,0.154,1423.099
1889,N/A,N/A,0.241,910.791,0.911,N/A,N/A,0.198,1111.976
1890,N/A,N/A,0.231,950.374,0.959,N/A,N/A,0.197,1113.058
1891,N/A,N/A,0.232,947.489,0.963,N/A,N/A,0.157,1399.889
1892,N/A,N/A,0.231,950.374,0.952,N/A,N/A,0.206,1064.897
1893,N/A,N/A,0.230,955.931,0.958,N/A,N/A,0.190,1153.832
1894,N/A,N/A,0.235,936.888,0.964,N/A,N/A,0.157,1396.756
1895,N/A,N/A,0.234,937.912,0.923,N/A,N/A,0.177,1242.348
1896,N/A,N/A,0.254,865.883,0.946,N/A,N/A,0.239,921.054
1897,N/A,N/A,0.260,846.352,0.950,N/A,N/A,0.184,1191.679
1898,N/A,N/A,0.252,870.715,0.912,N/A,N/A,0.159,1384.645
1899,N/A,N/A,0.229,961.554,0.924,N/A,N/A,0.158,1391.943
1900,N/A,N/A,0.244,899.457,0.916,N/A,N/A,0.184,1192.300
1901,N/A,N/A,0.231,949.192,0.920,N/A,N/A,0.177,1242.572
1902,N/A,N/A,0.256,859.704,1.001,N/A,N/A,0.158,1394.487
1903,N/A,N/A,0.217,1014.547,0.987,N/A,N/A,0.190,1155.969
1904,N/A,N/A,0.242,907.781,0.921,N/A,N/A,0.159,1378.529
1905,N/A,N/A,0.238,922.291,0.960,N/A,N/A,0.158,1393.638
1906,N/A,N/A,0.235,934.975,0.911,N/A,N/A,0.189,1161.247
1907,N/A,N/A,0.244,901.228,0.953,N/A,N/A,0.157,1397.325
1908,N/A,N/A,0.227,969.701,1.016,N/A,N/A,0.198,1107.135
1909,N/A,N/A,0.233,942.547,0.910,N/A,N/A,0.182,1209.309
1910,N/A,N/A,0.227,969.017,0.992,N/A,N/A,0.178,1234.308
1911,N/A,N/A,0.245,895.352,0.949,N/A,N/A,0.156,1409.371
1912,N/A,N/A,0.231,951.164,0.912,N/A,N/A,0.167,1315.665
1913,N/A,N/A,0.236,930.919,0.955,N/A,N/A,0.185,1184.893
1914,N/A,N/A,0.231,950.374,0.954,N/A,N/A,0.156,1405.045
1915,N/A,N/A,0.251,877.054,1.019,N/A,N/A,0.182,1206.970
1916,N/A,N/A,0.224,981.764,0.939,N/A,N/A,0.182,1208.032
1917,N/A,N/A,0.251,876.718,0.927,N/A,N/A,0.159,1384.087
1918,N/A,N/A,0.221,994.850,0.937,N/A,N/A,0.188,1170.352
1919,N/A,N/A,0.275,798.425,0.943,N/A,N/A,0.180,1220.052
1920,N/A,N/A,0.227,969.154,0.919,N/A,N/A,0.160,1372.467
1921,N/A,N/A,0.225,978.685,0.945,N/A,N/A,0.159,1378.529
1922,N/A,N/A,0.235,935.484,0.923,N/A,N/A,0.156,1404.183
1923,N/A,N/A,0.261,842.924,0.924,N/A,N/A,0.193,1139.661
1924,N/A,N/A,0.211,1041.635,0.921,N/A,N/A,0.223,983.451
1925,N/A,N/A,0.226,973.827,0.965,N/A,N/A,0.164,1340.581
1926,N/A,N/A,0.263,836.658,0.972,N/A,N/A,0.206,1067.048
1927,N/A,N/A,0.269,815.881,0.950,N/A,N/A,0.157,1395.337
1928,N/A,N/A,0.237,928.778,0.958,N/A,N/A,0.190,1158.309
1929,N/A,N/A,0.238,923.159,0.925,N/A,N/A,0.193,1136.830
1930,N/A,N/A,0.231,949.455,0.965,N/A,N/A,0.189,1163.412
1931,N/A,N/A,0.254,865.883,0.958,N/A,N/A,0.156,1408.215
1932,N/A,N/A,0.228,964.525,0.956,N/A,N/A,0.191,1148.429
1933,N/A,N/A,0.231,949.323,0.946,N/A,N/A,0.251,874.262
1934,N/A,N/A,0.214,1026.376,0.920,N/A,N/A,0.179,1225.059
1935,N/A,N/A,0.270,812.694,0.967,N/A,N/A,0.249,882.918
1936,N/A,N/A,0.251,875.377,0.926,N/A,N/A,0.194,1131.958
1937,N/A,N/A,0.256,859.812,1.020,N/A,N/A,0.189,1160.658
1938,N/A,N/A,0.227,967.106,0.922,N/A,N/A,0.156,1409.082
1939,N/A,N/A,0.263,835.945,0.981,N/A,N/A,0.155,1416.640
1940,N/A,N/A,0.225,975.487,0.922,N/A,N/A,0.211,1039.584
1941,N/A,N/A,0.245,896.872,0.930,N/A,N/A,0.209,1049.756
1942,N/A,N/A,0.242,906.463,0.925,N/A,N/A,0.176,1245.502
1943,N/A,N/A,0.255,862.728,0.917,N/A,N/A,0.198,1109.282
1944,N/A,N/A,0.271,810.680,0.967,N/A,N/A,0.160,1376.871
1945,N/A,N/A,0.221,992.549,0.943,N/A,N/A,0.158,1389.408
1946,N/A,N/A,0.255,860.890,0.918,N/A,N/A,0.158,1394.204
1947,N/A,N/A,0.227,969.975,0.937,N/A,N/A,0.218,1009.328
1948,N/A,N/A,0.237,928.527,0.920,N/A,N/A,0.183,1200.849
1949,N/A,N/A,0.260,845.831,0.919,N/A,N/A,0.201,1093.733
1950,N/A,N/A,0.255,860.135,0.954,N/A,N/A,0.167,1318.950
1951,N/A,N/A,0.243,904.195,0.955,N/A,N/A,0.207,1061.276
1952,N/A,N/A,0.234,938.169,0.922,N/A,N/A,0.198,1111.077
1953,N/A,N/A,0.253,868.622,0.994,N/A,N/A,0.229,960.478
1954,N/A,N/A,0.274,801.969,0.926,N/A,N/A,0.159,1380.747
1955,N/A,N/A,0.280,785.815,0.976,N/A,N/A,0.157,1396.756
1956,N/A,N/A,0.235,933.830,0.911,N/A,N/A,0.197,1113.780
1957,N/A,N/A,0.241,910.188,0.921,N/A,N/A,0.158,1389.971
1958,N/A,N/A,0.234,937.272,0.918,N/A,N/A,0.161,1366.459
1959,N/A,N/A,0.254,863.596,0.935,N/A,N/A,0.184,1196.247
1960,N/A,N/A,0.226,972.999,0.917,N/A,N/A,0.162,1359.156
1961,N/A,N/A,0.265,830.586,0.919,N/A,N/A,0.194,1132.891
1962,N/A,N/A,0.272,809.246,0.932,N/A,N/A,0.158,1386.322
1963,N/A,N/A,0.236,929.784,0.929,N/A,N/A,0.159,1386.043
1964,N/A,N/A,0.222,991.403,0.930,N/A,N/A,0.159,1385.483
1965,N/A,N/A,0.247,889.552,0.954,N/A,N/A,0.194,1132.705
1966,N/A,N/A,0.257,856.487,0.966,N/A,N/A,0.194,1134.201
1967,N/A,N/A,0.230,955.532,0.955,N/A,N/A,0.157,1403.609
1968,N/A,N/A,0.216,1015.297,0.933,N/A,N/A,0.158,1390.815
1969,N/A,N/A,0.225,978.128,0.917,N/A,N/A,0.158,1391.943
1970,N/A,N/A,0.225,975.903,0.925,N/A,N/A,0.158,1395.054
1971,N/A,N/A,0.243,904.195,0.927,N/A,N/A,0.182,1204.219
1972,N/A,N/A,0.237,927.273,0.928,N/A,N/A,0.159,1379.915
1973,N/A,N/A,0.224,982.044,1.052,N/A,N/A,0.218,1007.107
1974,N/A,N/A,0.261,840.447,0.967,N/A,N/A,0.161,1364.829
1975,N/A,N/A,0.236,929.910,0.940,N/A,N/A,0.162,1355.935
1976,N/A,N/A,0.242,906.104,0.921,N/A,N/A,0.191,1148.045
1977,N/A,N/A,0.231,952.748,0.933,N/A,N/A,0.178,1234.086
1978,N/A,N/A,0.244,899.339,0.919,N/A,N/A,0.157,1399.604
1979,N/A,N/A,0.236,932.309,0.925,N/A,N/A,0.181,1216.594
1980,N/A,N/A,0.226,970.798,0.909,N/A,N/A,0.159,1379.360
1981,N/A,N/A,0.254,866.102,1.062,N/A,N/A,0.193,1138.716
1982,N/A,N/A,0.231,952.087,0.955,N/A,N/A,0.195,1128.052
1983,N/A,N/A,0.259,849.599,0.938,N/A,N/A,0.156,1412.270
1984,N/A,N/A,0.269,815.397,0.935,N/A,N/A,0.175,1253.003
1985,N/A,N/A,0.235,935.229,0.955,N/A,N/A,0.192,1144.409
1986,N/A,N/A,0.261,842.717,0.921,N/A,N/A,0.166,1326.851
1987,N/A,N/A,0.222,988.406,0.923,N/A,N/A,0.185,1186.531
1988,N/A,N/A,0.242,906.463,0.938,N/A,N/A,0.160,1371.919
1989,N/A,N/A,0.255,861.321,0.952,N/A,N/A,0.177,1239.432
1990,N/A,N/A,0.234,938.169,0.923,N/A,N/A,0.187,1173.352
1991,N/A,N/A,0.273,804.035,0.930,N/A,N/A,0.223,986.560
1992,N/A,N/A,0.294,747.410,0.992,N/A,N/A,0.218,1007.402
1993,N/A,N/A,0.254,863.596,1.033,N/A,N/A,0.225,978.406
1994,N/A,N/A,0.253,867.415,1.002,N/A,N/A,0.203,1079.801
1995,N/A,N/A,0.216,1016.048,0.914,N/A,N/A,0.165,1330.708
1996,N/A,N/A,0.219,1003.281,0.959,N/A,N/A,0.156,1410.239
1997,N/A,N/A,0.237,927.022,0.928,N/A,N/A,0.161,1368.365
1998,N/A,N/A,0.262,839.215,0.918,N/A,N/A,0.159,1384.645
1999,N/A,N/A,0.257,856.594,0.984,N/A,N/A,0.209,1053.460
2000,N/A,N/A,0.251,876.494,0.920,N/A,N/A,0.157,1397.041
2001,N/A,N/A,0.223,983.733,0.931,N/A,N/A,0.159,1378.253
2002,N/A,N/A,0.269,816.366,0.940,N/A,N/A,0.209,1051.364
2003,N/A,N/A,0.223,985.286,0.928,N/A,N/A,0.179,1228.566
2004,N/A,N/A,0.232,948.667,0.956,N/A,N/A,0.168,1309.393
2005,N/A,N/A,0.232,948.536,0.936,N/A,N/A,0.161,1360.772
2006,N/A,N/A,0.267,822.724,0.999,N/A,N/A,0.188,1167.367
2007,N/A,N/A,0.234,938.425,0.919,N/A,N/A,0.180,1223.531
2008,N/A,N/A,0.224,980.502,0.921,N/A,N/A,0.185,1190.027
2009,N/A,N/A,0.224,980.362,1.006,N/A,N/A,0.157,1399.318
2010,N/A,N/A,0.233,943.454,0.943,N/A,N/A,0.186,1178.184
2011,N/A,N/A,0.246,894.769,0.966,N/A,N/A,0.195,1128.238
2012,N/A,N/A,0.230,955.798,0.995,N/A,N/A,0.183,1201.690
2013,N/A,N/A,0.239,919.943,0.965,N/A,N/A,0.223,986.560
2014,N/A,N/A,0.257,853.506,0.960,N/A,N/A,0.190,1158.895
2015,N/A,N/A,0.225,977.710,0.911,N/A,N/A,0.157,1400.174
2016,N/A,N/A,0.305,719.528,0.996,N/A,N/A,0.212,1038.641
2017,N/A,N/A,0.233,942.288,0.951,N/A,N/A,0.224,979.942
2018,N/A,N/A,0.230,956.864,1.041,N/A,N/A,0.182,1204.430
2019,N/A,N/A,0.218,1006.221,0.913,N/A,N/A,0.160,1371.371
2020,N/A,N/A,0.237,926.147,0.924,N/A,N/A,0.159,1385.204
2021,N/A,N/A,0.287,766.345,0.924,N/A,N/A,0.156,1404.758
2022,N/A,N/A,0.269,817.338,0.959,N/A,N/A,0.194,1131.771
2023,N/A,N/A,0.244,900.401,0.932,N/A,N/A,0.220,996.583
2024,N/A,N/A,0.235,935.867,0.916,N/A,N/A,0.184,1196.872
2025,N/A,N/A,0.215,1021.794,0.943,N/A,N/A,0.177,1239.209
2026,N/A,N/A,0.274,802.812,0.951,N/A,N/A,0.267,823.020
2027,N/A,N/A,0.233,943.324,0.956,N/A,N/A,0.335,656.010
2028,N/A,N/A,0.227,969.838,0.934,N/A,N/A,0.174,1262.216
2029,N/A,N/A,0.264,831.391,0.911,N/A,N/A,0.158,1391.379
2030,N/A,N/A,0.234,938.425,0.933,N/A,N/A,0.175,1258.976
2031,N/A,N/A,0.239,918.835,0.922,N/A,N/A,0.193,1137.772
2032,N/A,N/A,0.257,854.994,0.927,N/A,N/A,0.157,1398.463
2033,N/A,N/A,0.250,877.727,0.986,N/A,N/A,0.166,1319.964
2034,N/A,N/A,0.260,843.856,1.015,N/A,N/A,0.178,1236.976
2035,N/A,N/A,0.236,931.045,0.932,N/A,N/A,0.184,1193.129
2036,N/A,N/A,0.260,845.414,0.918,N/A,N/A,0.203,1083.208
2037,N/A,N/A,0.276,795.005,1.320,N/A,N/A,0.194,1135.327
2038,N/A,N/A,0.269,816.463,0.985,N/A,N/A,0.158,1390.815
2039,N/A,N/A,0.285,769.696,0.948,N/A,N/A,0.228,963.172
2040,N/A,N/A,0.241,912.486,0.921,N/A,N/A,0.196,1123.438
2041,N/A,N/A,0.242,907.421,0.999,N/A,N/A,0.179,1229.666
2042,N/A,N/A,0.231,950.901,0.930,N/A,N/A,0.229,957.798
2043,N/A,N/A,0.225,977.153,0.941,N/A,N/A,0.181,1214.227
2044,N/A,N/A,0.355,619.381,0.947,N/A,N/A,0.192,1144.219
2045,N/A,N/A,0.257,853.718,1.069,N/A,N/A,0.159,1380.192
2046,N/A,N/A,0.243,904.910,0.955,N/A,N/A,0.200,1099.688
2047,N/A,N/A,0.249,882.011,0.925,N/A,N/A,0.158,1386.882
2048,N/A,N/A,0.265,828.282,0.924,N/A,N/A,0.219,1001.087
2049,N/A,N/A,0.247,891.284,0.920,N/A,N/A,0.219,1004.161
2050,N/A,N/A,0.258,851.284,0.926,N/A,N/A,0.161,1368.092
2051,N/A,N/A,0.270,814.526,0.922,N/A,N/A,0.156,1407.637
2052,N/A,N/A,0.289,760.742,0.993,N/A,N/A,0.172,1277.242
2053,N/A,N/A,0.247,888.631,0.982,N/A,N/A,0.157,1400.746
2054,N/A,N/A,0.222,989.545,0.930,N/A,N/A,0.198,1109.640
2055,N/A,N/A,0.245,897.459,0.925,N/A,N/A,0.161,1367.820
2056,N/A,N/A,0.230,954.204,0.948,N/A,N/A,0.188,1169.953
2057,N/A,N/A,0.238,922.539,0.926,N/A,N/A,0.220,997.741
2058,N/A,N/A,0.273,804.035,0.945,N/A,N/A,0.162,1356.471
2059,N/A,N/A,0.257,855.207,0.923,N/A,N/A,0.156,1406.772
2060,N/A,N/A,0.267,824.304,0.947,N/A,N/A,0.159,1381.303
2061,N/A,N/A,0.268,820.071,1.029,N/A,N/A,0.172,1277.718
2062,N/A,N/A,0.240,913.700,1.038,N/A,N/A,0.259,849.809
2063,N/A,N/A,0.270,814.526,0.963,N/A,N/A,0.174,1261.057
2064,N/A,N/A,0.240,916.383,0.928,N/A,N/A,0.158,1389.408
2065,N/A,N/A,0.250,880.089,0.992,N/A,N/A,0.177,1238.091
2066,N/A,N/A,0.272,806.585,0.930,N/A,N/A,0.156,1407.637
2067,N/A,N/A,0.247,889.207,0.916,N/A,N/A,0.182,1207.607
2068,N/A,N/A,0.222,989.973,0.929,N/A,N/A,0.160,1374.115
2069,N/A,N/A,0.301,729.078,1.045,N/A,N/A,0.186,1182.852
2070,N/A,N/A,0.233,943.972,0.905,N/A,N/A,0.158,1391.943
2071,N/A,N/A,0.262,837.475,0.950,N/A,N/A,0.228,961.688
2072,N/A,N/A,0.272,806.395,0.954,N/A,N/A,0.193,1139.093
2073,N/A,N/A,0.247,890.014,0.934,N/A,N/A,0.191,1152.283
2074,N/A,N/A,0.227,969.154,0.919,N/A,N/A,0.156,1405.333
2075,N/A,N/A,0.224,981.062,0.934,N/A,N/A,0.189,1164.003
2076,N/A,N/A,0.250,877.951,0.926,N/A,N/A,0.189,1165.584
2077,N/A,N/A,0.239,919.697,1.019,N/A,N/A,0.208,1058.658
2078,N/A,N/A,0.241,910.188,0.920,N/A,N/A,0.159,1378.806
2079,N/A,N/A,0.305,719.830,0.926,N/A,N/A,0.184,1196.038
2080,N/A,N/A,0.236,932.056,0.903,N/A,N/A,0.156,1412.560
2081,N/A,N/A,0.244,901.938,1.018,N/A,N/A,0.282,779.570
2082,N/A,N/A,0.259,848.025,0.933,N/A,N/A,0.160,1376.595
2083,N/A,N/A,0.261,842.510,0.946,N/A,N/A,0.159,1385.483
2084,N/A,N/A,0.247,888.631,0.925,N/A,N/A,0.176,1245.051
2085,N/A,N/A,0.239,917.485,0.922,N/A,N/A,0.158,1393.355
2086,N/A,N/A,0.281,782.146,0.922,N/A,N/A,0.157,1397.609
2087,N/A,N/A,0.261,841.374,0.913,N/A,N/A,0.181,1216.809
2088,N/A,N/A,0.257,854.994,0.920,N/A,N/A,0.187,1174.355
2089,N/A,N/A,0.265,829.482,0.920,N/A,N/A,0.166,1324.037
2090,N/A,N/A,0.237,925.274,0.911,N/A,N/A,0.186,1182.852
2091,N/A,N/A,0.268,820.659,0.959,N/A,N/A,0.186,1180.209
2092,N/A,N/A,0.238,922.539,0.918,N/A,N/A,0.157,1397.894
2093,N/A,N/A,0.233,941.901,0.993,N/A,N/A,0.157,1398.179
2094,N/A,N/A,0.221,993.555,0.906,N/A,N/A,0.156,1404.470
2095,N/A,N/A,0.262,838.907,0.944,N/A,N/A,0.204,1075.573
2096,N/A,N/A,0.239,918.589,0.928,N/A,N/A,0.158,1390.815
2097,N/A,N/A,0.258,850.651,0.989,N/A,N/A,0.159,1383.808
2098,N/A,N/A,0.272,806.679,0.924,N/A,N/A,0.243,902.412
2099,N/A,N/A,0.260,846.039,0.955,N/A,N/A,0.161,1365.372
2100,N/A,N/A,0.216,1014.997,0.916,N/A,N/A,0.193,1138.527
2101,N/A,N/A,0.239,919.081,0.950,N/A,N/A,0.158,1389.689
2102,N/A,N/A,0.241,909.946,0.921,N/A,N/A,0.156,1409.082
2103,N/A,N/A,0.244,900.991,0.926,N/A,N/A,0.181,1211.656
2104,N/A,N/A,0.257,855.633,0.921,N/A,N/A,0.159,1380.192
2105,N/A,N/A,0.283,776.924,0.963,N/A,N/A,0.200,1100.923
2106,N/A,N/A,0.236,929.658,0.910,N/A,N/A,0.166,1321.234
2107,N/A,N/A,0.257,855.420,0.921,N/A,N/A,0.179,1225.496
2108,N/A,N/A,0.220,997.886,0.933,N/A,N/A,0.162,1355.935
2109,N/A,N/A,0.236,932.056,0.934,N/A,N/A,0.163,1349.804
2110,N/A,N/A,0.284,773.511,0.919,N/A,N/A,0.159,1378.253
2111,N/A,N/A,0.261,841.271,0.982,N/A,N/A,0.160,1370.276
2112,N/A,N/A,0.253,868.292,0.926,N/A,N/A,0.186,1181.834
2113,N/A,N/A,0.248,885.195,0.925,N/A,N/A,0.180,1223.967
2114,N/A,N/A,0.218,1009.624,0.921,N/A,N/A,0.305,719.453
2115,N/A,N/A,0.269,815.978,0.929,N/A,N/A,0.158,1387.723
2116,N/A,N/A,0.237,927.649,0.904,N/A,N/A,0.162,1352.463
2117,N/A,N/A,0.271,809.628,0.934,N/A,N/A,0.172,1278.431
2118,N/A,N/A,0.239,919.697,0.901,N/A,N/A,0.196,1120.505
2119,N/A,N/A,0.278,791.066,0.937,N/A,N/A,0.160,1374.391
2120,N/A,N/A,0.240,914.674,0.957,N/A,N/A,0.177,1238.315
2121,N/A,N/A,0.240,916.505,0.979,N/A,N/A,0.160,1371.919
2122,N/A,N/A,0.230,956.198,0.926,N/A,N/A,0.181,1210.801
2123,N/A,N/A,0.237,926.272,0.932,N/A,N/A,0.156,1408.215
2124,N/A,N/A,0.251,874.151,0.922,N/A,N/A,0.157,1396.473
2125,N/A,N/A,0.231,952.748,0.930,N/A,N/A,0.160,1374.666
2126,N/A,N/A,0.238,921.796,0.953,N/A,N/A,0.194,1135.327
2127,N/A,N/A,0.227,966.018,0.939,N/A,N/A,0.160,1376.319
2128,N/A,N/A,0.278,789.338,0.926,N/A,N/A,0.158,1391.661
2129,N/A,N/A,0.239,918.098,1.021,N/A,N/A,0.220,998.321
2130,N/A,N/A,0.240,916.627,0.920,N/A,N/A,0.165,1328.906
2131,N/A,N/A,0.223,985.144,0.996,N/A,N/A,0.186,1178.791
2132,N/A,N/A,0.223,984.579,0.910,N/A,N/A,0.159,1380.192
2133,N/A,N/A,0.251,875.488,0.936,N/A,N/A,0.172,1278.908
2134,N/A,N/A,0.241,912.365,0.999,N/A,N/A,0.169,1296.781
2135,N/A,N/A,0.273,804.883,0.934,N/A,N/A,0.170,1295.802
2136,N/A,N/A,0.245,895.586,0.937,N/A,N/A,0.176,1245.728
2137,N/A,N/A,0.239,918.835,0.925,N/A,N/A,0.163,1351.398
2138,N/A,N/A,0.246,892.327,0.960,N/A,N/A,0.161,1368.092
2139,N/A,N/A,0.241,913.335,0.957,N/A,N/A,0.206,1065.062
2140,N/A,N/A,0.271,811.734,0.951,N/A,N/A,0.158,1388.285
2141,N/A,N/A,0.236,929.155,0.924,N/A,N/A,0.159,1384.645
2142,N/A,N/A,0.244,901.464,0.922,N/A,N/A,0.163,1348.479
2143,N/A,N/A,0.263,835.742,0.917,N/A,N/A,0.194,1131.398
2144,N/A,N/A,0.241,913.578,1.050,N/A,N/A,0.277,794.177
2145,N/A,N/A,0.233,941.513,0.935,N/A,N/A,0.194,1130.467
2146,N/A,N/A,0.267,822.921,0.919,N/A,N/A,0.230,955.532
2147,N/A,N/A,0.237,928.527,0.990,N/A,N/A,0.159,1384.087
2148,N/A,N/A,0.287,765.065,0.921,N/A,N/A,0.224,981.062
2149,N/A,N/A,0.246,894.070,0.930,N/A,N/A,0.158,1390.252
2150,N/A,N/A,0.246,893.372,0.927,N/A,N/A,0.261,841.787
2151,N/A,N/A,0.238,922.787,0.932,N/A,N/A,0.182,1204.219
2152,N/A,N/A,0.260,845.518,0.930,N/A,N/A,0.201,1094.954
2153,N/A,N/A,0.240,915.649,0.925,N/A,N/A,0.157,1401.317
2154,N/A,N/A,0.273,805.449,0.931,N/A,N/A,0.157,1397.609
2155,N/A,N/A,0.237,928.652,0.928,N/A,N/A,0.157,1395.905
2156,N/A,N/A,0.244,900.637,0.932,N/A,N/A,0.204,1076.753
2157,N/A,N/A,0.261,841.993,1.016,N/A,N/A,0.159,1379.915
2158,N/A,N/A,0.253,869.281,0.921,N/A,N/A,0.161,1362.122
2159,N/A,N/A,0.236,930.414,0.953,N/A,N/A,0.188,1170.352
2160,N/A,N/A,0.248,885.651,0.947,N/A,N/A,0.194,1135.327
2161,N/A,N/A,0.231,951.164,0.911,N/A,N/A,0.165,1328.906
2162,N/A,N/A,0.224,979.104,0.925,N/A,N/A,0.160,1374.941
2163,N/A,N/A,0.258,853.082,0.921,N/A,N/A,0.225,975.765
2164,N/A,N/A,0.311,705.917,1.049,N/A,N/A,0.169,1297.026
2165,N/A,N/A,0.222,991.117,0.937,N/A,N/A,0.160,1374.391
2166,N/A,N/A,0.238,922.415,0.934,N/A,N/A,0.159,1382.693
2167,N/A,N/A,0.255,861.430,1.001,N/A,N/A,0.183,1202.953
2168,N/A,N/A,0.226,971.485,0.924,N/A,N/A,0.179,1224.840
2169,N/A,N/A,0.222,987.553,0.921,N/A,N/A,0.189,1162.033
2170,N/A,N/A,0.228,964.525,0.952,N/A,N/A,0.156,1410.819
2171,N/A,N/A,0.242,908.381,0.933,N/A,N/A,0.156,1411.399
2172,N/A,N/A,0.266,825.295,0.958,N/A,N/A,0.181,1215.732
2173,N/A,N/A,0.262,839.933,0.937,N/A,N/A,0.186,1180.818
2174,N/A,N/A,0.266,827.383,0.921,N/A,N/A,0.158,1392.508
2175,N/A,N/A,0.265,830.084,0.970,N/A,N/A,0.216,1018.309
2176,N/A,N/A,0.270,815.009,0.990,N/A,N/A,0.178,1237.199
2177,N/A,N/A,0.228,963.713,0.918,N/A,N/A,0.182,1205.276
2178,N/A,N/A,0.217,1012.602,0.916,N/A,N/A,0.161,1362.933
2179,N/A,N/A,0.274,802.437,1.010,N/A,N/A,0.221,992.406
2180,N/A,N/A,0.270,812.310,0.945,N/A,N/A,0.224,982.325
2181,N/A,N/A,0.292,753.396,0.928,N/A,N/A,0.239,920.683
2182,N/A,N/A,0.263,834.219,0.933,N/A,N/A,0.179,1224.622
2183,N/A,N/A,0.263,834.016,0.959,N/A,N/A,0.180,1223.313
2184,N/A,N/A,0.268,819.484,0.913,N/A,N/A,0.159,1379.360
2185,N/A,N/A,0.236,932.689,0.908,N/A,N/A,0.179,1225.277
2186,N/A,N/A,0.256,857.664,0.925,N/A,N/A,0.180,1221.354
2187,N/A,N/A,0.290,758.389,0.938,N/A,N/A,0.224,978.825
2188,N/A,N/A,0.249,883.941,0.915,N/A,N/A,0.179,1224.840
2189,N/A,N/A,0.265,829.182,1.000,N/A,N/A,0.230,956.464
2190,N/A,N/A,0.274,803.094,0.958,N/A,N/A,0.191,1147.853
2191,N/A,N/A,0.269,816.754,0.918,N/A,N/A,0.178,1234.752
2192,N/A,N/A,0.249,882.464,0.988,N/A,N/A,0.181,1212.084
2193,N/A,N/A,0.270,815.203,0.950,N/A,N/A,0.227,966.970
2194,N/A,N/A,0.291,753.810,0.928,N/A,N/A,0.270,813.561
2195,N/A,N/A,0.271,810.201,0.929,N/A,N/A,0.223,987.269
2196,N/A,N/A,0.267,824.008,0.921,N/A,N/A,0.178,1235.641
2197,N/A,N/A,0.264,833.207,0.969,N/A,N/A,0.158,1394.487
2198,N/A,N/A,0.239,918.221,0.920,N/A,N/A,0.158,1388.846
2199,N/A,N/A,0.290,757.803,0.926,N/A,N/A,0.211,1043.059
2200,N/A,N/A,0.235,935.229,0.928,N/A,N/A,0.198,1108.924
2201,N/A,N/A,0.239,918.958,0.927,N/A,N/A,0.194,1132.705
2202,N/A,N/A,0.236,932.309,0.970,N/A,N/A,0.158,1389.689
2203,N/A,N/A,0.237,926.272,0.917,N/A,N/A,0.229,957.665
2204,N/A,N/A,0.249,881.558,0.918,N/A,N/A,0.160,1372.193
2205,N/A,N/A,0.291,754.058,0.918,N/A,N/A,0.185,1186.121
2206,N/A,N/A,0.249,883.941,0.924,N/A,N/A,0.197,1114.503
2207,N/A,N/A,0.230,954.602,0.926,N/A,N/A,0.210,1045.759
2208,N/A,N/A,0.225,977.570,1.010,N/A,N/A,0.233,942.806
2209,N/A,N/A,0.206,1067.048,1.092,N/A,N/A,0.158,1389.689
2210,N/A,N/A,0.222,990.259,0.938,N/A,N/A,0.158,1386.882
2211,N/A,N/A,0.230,953.807,0.920,N/A,N/A,0.158,1389.971
2212,N/A,N/A,0.289,760.742,0.918,N/A,N/A,0.181,1212.298
2213,N/A,N/A,0.248,885.537,0.924,N/A,N/A,0.156,1407.349
2214,N/A,N/A,0.236,931.297,0.922,N/A,N/A,0.158,1394.487
2215,N/A,N/A,0.261,840.447,0.932,N/A,N/A,0.198,1108.029
2216,N/A,N/A,0.235,935.102,0.961,N/A,N/A,0.195,1128.794
2217,N/A,N/A,0.238,924.775,0.925,N/A,N/A,0.156,1407.637
2218,N/A,N/A,0.235,933.323,0.927,N/A,N/A,0.178,1234.086
2219,N/A,N/A,0.250,879.751,0.920,N/A,N/A,0.158,1388.004
2220,N/A,N/A,0.272,807.818,0.918,N/A,N/A,0.160,1372.193
2221,N/A,N/A,0.239,918.589,0.917,N/A,N/A,0.156,1409.082
2222,N/A,N/A,0.259,847.292,0.929,N/A,N/A,0.190,1153.445
2223,N/A,N/A,0.241,912.728,1.024,N/A,N/A,0.176,1251.860
2224,N/A,N/A,0.240,913.943,0.932,N/A,N/A,0.179,1227.248
2225,N/A,N/A,0.236,930.036,0.926,N/A,N/A,0.157,1401.603
2226,N/A,N/A,0.238,924.153,0.938,N/A,N/A,0.191,1147.661
